pincode,place,state,somethingelse,lat,lng
673508,VelomPeruvayal,Kozhikode,Vadakara,11.6411,75.755
673509,Parakkadavu,Kozhikode,Vadakara,11.7352,75.6542
673508,Adukkath,Kozhikode,Vadakara,11.6411,75.755
673509,Thanakottur,Kozhikode,Vadakara,11.7352,75.6542
673509,Chekkiyad,Kozhikode,Vadakara,11.7352,75.6542
673513,Vannathichira,Kozhikode,Vadakara,11.6729,75.7673
673508,Velom,Kozhikode,Vadakara,11.6411,75.755
673513,Kavilampara,Kozhikode,Vadakara,11.6722,75.771
673513,Marudonkara,Kozhikode,Vadakara,11.6729,75.7673
673513,Poothampara,Kozhikode,Vadakara,11.6729,75.7673
673513,Chappanthottam,Kozhikode,Vadakara,11.6729,75.7673
673513,Akkal,Kozhikode,Vadakara,11.6737,75.7637
673513,Kunduthode,Kozhikode,Vadakara,11.6729,75.7673
673513,Karingad,Kozhikode,Vadakara,11.6729,75.7673
673513,Moilothara,Kozhikode,Vadakara,11.6729,75.7673
673513,Chathangottunada,Kozhikode,Vadakara,11.6729,75.7673
673509,Puliyavil,Kozhikode,Vadakara,11.7352,75.6542
673513,Pasukkadavu,Kozhikode,Vadakara,11.6729,75.7673
673517,Chuzhali,Kozhikode,Vadakara,11.7256,75.6492
673517,Valayam,Kozhikode,Vadakara,11.7256,75.6492
673517,Kallunira,Kozhikode,Vadakara,11.7256,75.6492
673517,Abhayagiri,Kozhikode,Vadakara,11.7256,75.6492
673517,Cherumoth,Kozhikode,Vadakara,11.7256,75.6492
673521,Ayanikkad,Kozhikode,Quilandy,11.4848,75.8344
673521,Kottakkaligl,Kozhikode,Quilandy,11.0479,75.872
673521,Iringal,Kozhikode,Vadakara,11.5593,75.6166
673517,Bhumivathukkal,Kozhikode,Vadakara,11.7256,75.6492
673522,Pallikara,Kozhikode,Quilandy,11.4848,75.8344
673521,PalayadNada,Kozhikode,Vadakara,11.0479,75.872
673522,KilurMeladi,Kozhikode,Koyilandi,11.0107,75.9024
673523,Maniyur,Kozhikode,Vadakara,11.5522,75.6503
673522,Purakkad,Kozhikode,Quilandy,11.4974,75.6484
673523,PayyoliAngadi,Kozhikode,Koyilandi,11.5522,75.6503
673523,Muthuuvana,Kozhikode,Koyilandi,11.5522,75.6503
673523,Iringath,Kozhikode,Quilandy,11.5522,75.6503
673524,Meppayur,Kozhikode,Koyilandi,11.5886,75.7007
673522,Payyoli,Kozhikode,Quilandy,11.5268,75.6574
673524,Kozhukkallur,Kozhikode,Quilandy,11.5886,75.7007
673524,CheruvannurMeladi,Kozhikode,Koyilandi,11.5886,75.7007
673524,Kalpathur,Kozhikode,Quilandy,11.5886,75.7007
673524,Kuttoth,Kozhikode,Quilandy,11.5886,75.7007
673524,Muyipoth,Kozhikode,Quilandy,11.5886,75.7007
673524,Kizhpayur,Kozhikode,Quilandy,11.5886,75.7007
673525,Kadiyangad,Kozhikode,Koyilandi,11.6028,75.7622
673525,Koothali,Kozhikode,Koyilandi,11.5742,75.7537
673525,Eravattur,Kozhikode,Koyilandi,11.5801,75.7384
673525,Perampra,Kozhikode,Koyilandi,11.5742,75.7537
673525,Chenoli,Kozhikode,Koyilandi,11.5398,75.7605
673525,Kilinnanyam,Kozhikode,Quilandy,11.5742,75.7537
673525,Edavarad,Kozhikode,Quilandy,11.5742,75.7537
673525,Mennaniam,Kozhikode,Quilandy,11.5742,75.7537
673524,Avala,Kozhikode,Quilandy,11.5886,75.7007
673525,KayannaBazar,Kozhikode,Quilandy,11.5742,75.7537
673524,Karayad,Kozhikode,Quilandy,11.5886,75.7007
673526,Chakkittapara,Kozhikode,Quilandy,11.5379,75.7975
673527,Kakkayam,Kozhikode,Quilandy,11.25,75.8333
673526,Thandorapara,Kozhikode,Koyilandi,11.5379,75.7975
673527,Mattanode,Kozhikode,Koyilandi,11.0132,76.0154
673526,Kayanna,Kozhikode,Quilandy,11.5379,75.7975
673527,Cherukad,Kozhikode,Quilandy,11.4848,75.8344
673527,Koorachundu,Kozhikode,Koyilandi,11.0132,76.0154
673528,Peruvannamuzhi,Kozhikode,Koyilandi,11.265,76.2482
673527,Kallanode,Kozhikode,Quilandy,11.0132,76.0154
673528,Chempanoda,Kozhikode,Koyilandi,11.265,76.2482
673528,Chengaroth,Kozhikode,Quilandy,11.265,76.2482
673528,Poozhithode,Kozhikode,Quilandy,11.265,76.2482
673529,Chingapuram,Kozhikode,Quilandy,11.4909,75.6474
673528,Muthukad,Kozhikode,Quilandy,11.4848,75.8344
673529,Katalur,Kozhikode,Koyilandi,11.4909,75.6474
673541,Ayancheri,Kozhikode,Vadakara,11.6261,75.6743
673529,Tikkoti,Kozhikode,Koyilandi,11.4909,75.6474
673541,Chaniyankadavu,Kozhikode,Vadakara,11.6261,75.6743
673541,Tharopoyil,Kozhikode,Vadakara,11.6261,75.6743
673541,Cherandathur,Kozhikode,Vadakara,11.6261,75.6743
673528,Avadukka,Kozhikode,Quilandy,11.265,76.2482
673541,Thodannur,Kozhikode,Vadakara,11.6261,75.6743
673542,PonmeriParambil,Kozhikode,Vadakara,10.0643,76.1471
673542,Karthikappally,Kozhikode,Vadakara,11.4848,75.8344
673542,Mayyannur,Kozhikode,Vadakara,11.6147,75.61
673542,Kottappalli,Kozhikode,Vadakara,11.4848,75.8344
673542,Villyappalli,Kozhikode,Vadakara,10.0643,76.1471
673542,Katameri,Kozhikode,Vadakara,10.0643,76.1471
673541,Thiruvallur,Kozhikode,Vadakara,11.6261,75.6743
673570,Iim_Kozhikode_Campus,Kozhikode,Kozhikode,11.5014,75.8855
673571,Kunnamangalam,Kozhikode,Kozhikode,11.3046,75.8777
673571,Pilasseri,Kozhikode,Kozhikode,11.3744,75.8168
673542,Kurinhaliyode,Kozhikode,Vadakara,10.0643,76.1471
673571,Karanthur,Kozhikode,Kozhikode,11.3015,75.8614
673571,Payimbra,Kozhikode,Kozhikode,11.3219,75.8601
673542,Valliyad,Kozhikode,Vadakara,10.0643,76.1471
673571,Chelavur,Kozhikode,Kozhikode,11.2892,75.8451
673571,Kunnamangalam Mini Ind Estate,Kozhikode,Kozhikode,11.3744,75.8168
673571,Konott,Kozhikode,Kozhikode,11.3066,75.8532
673571,Peringalam,Kozhikode,Kozhikode,11.4848,75.8344
673572,Pannikkottur,Kozhikode,Kozhikode,11.3961,75.8741
673572,Elettil,Kozhikode,Kozhikode,11.3977,75.8957
673572,Manipuram,Kozhikode,Kozhikode,11.3707,75.9348
673571,Padanilam,Kozhikode,Kozhikode,11.4848,75.8344
673572,Karuvampoyil,Kozhikode,Kozhikode,11.3475,75.932
673572,Avilora,Kozhikode,Kozhikode,11.3842,75.9074
673572,Kotuvalli,Kozhikode,Kozhikode,11.3792,75.9088
673572,Vavad,Kozhikode,Kozhikode,11.3792,75.9088
673572,Valiyaparamba,Kozhikode,Kozhikode,11.3792,75.9088
673573,Kattippara,Kozhikode,Kozhikode,11.5014,75.8855
673573,KudathaiBazar,Kozhikode,Kozhikode,11.5014,75.8855
673573,Kudathai,Kozhikode,Kozhikode,11.5014,75.8855
673573,Parappanpoyil,Kozhikode,Kozhikode,11.5014,75.8855
673573,Maikavu,Kozhikode,Kozhikode,11.5014,75.8855
673573,Thachampoyil,Kozhikode,Kozhikode,11.5014,75.8855
673573,Tamaracheri,Kozhikode,Kozhikode,11.5014,75.8855
673574,Mangad,Kozhikode,Quilandy,11.4152,75.8896
673572,Kilakkoth,Kozhikode,Kozhikode,11.3792,75.9088
673574,Iyyad,Kozhikode,Quilandy,11.4192,75.8663
673573,Chamal,Kozhikode,Kozhikode,11.5014,75.8855
673574,Ekarool,Kozhikode,Koyilandi,11.4265,75.8802
673574,Vayalada,Kozhikode,Quilandy,11.4265,75.8802
673574,Emmamparamba,Kozhikode,Quilandy,11.4265,75.8802
673580,ChembuKadavu,Kozhikode,Kozhikode,11.8509,75.9891
673574,Unnikulam,Kozhikode,Quilandy,11.445,75.8849
673580,Murampathy,Kozhikode,Kozhikode,11.8509,75.9891
673580,Kannoth,Kozhikode,Kozhikode,11.4848,75.8344
673580,Mundur,Kozhikode,Kozhikode,11.8509,75.9891
673580,Kotancheri tamaracheri,Kozhikode,Kozhikode,11.8509,75.9891
673580,Kuppayakode,Kozhikode,Kozhikode,11.8509,75.9891
673580,Velancode,Kozhikode,Kozhikode,11.8509,75.9891
673580,Theyyappara,Kozhikode,Kozhikode,11.8509,75.9891
673582,Velimanna,Kozhikode,Kozhikode,11.3782,75.9427
673582,SanthiNagar,Kozhikode,Kozhikode,11.3782,75.9427
673582,Omasseri,Kozhikode,Kozhikode,11.3782,75.9427
673582,Kallurutty,Kozhikode,Kozhikode,11.3782,75.9427
673582,PuthurKotuvalli,Kozhikode,Kozhikode,11.3782,75.9427
673582,Venappara,Kozhikode,Kozhikode,11.3782,75.9427
673582,Neeleswaram,Kozhikode,Kozhikode,11.3782,75.9427
673585,Parannur,Kozhikode,Kozhikode,11.3564,75.859
673580,Meemutty,Kozhikode,Kozhikode,11.8509,75.9891
673585,Muttancheri,Kozhikode,Kozhikode,11.33,75.8697
673585,PunnurCherupalam,Kozhikode,Kozhikode,11.3481,75.857
673574,Talayad,Kozhikode,Koyilandi,11.4265,75.8802
673585,Eravannur,Kozhikode,Kozhikode,11.3578,75.8423
673585,Madavoor,Kozhikode,Kozhikode,11.3481,75.857
673585,Narikkuni,Kozhikode,Kozhikode,11.3481,75.857
673586,Mailellampara,Kozhikode,Kozhikode,11.5,75.9667
673586,AdivaramPudupadi,Kozhikode,Kozhikode,11.5,75.9667
673586,Nooramthode,Kozhikode,Kozhikode,11.5,75.9667
673585,Punnasseri,Kozhikode,Kozhikode,11.3481,75.857
673586,KakkadPudupadi,Kozhikode,Kozhikode,11.5,75.9667
673586,Perumpally,Kozhikode,Kozhikode,11.5,75.9667
673601,Malayamma,Kozhikode,Kozhikode,11.3279,75.9424
673601,Chulur,Kozhikode,Kozhikode,11.2984,75.9418
673586,Kythapoyil,Kozhikode,Kozhikode,11.5,75.9667
673601,Chathamangalam,Kozhikode,Kozhikode,11.3131,75.9421
673601,NayarKuzhi,Kozhikode,Kozhikode,11.3131,75.9421
673601,NitCampus,Kozhikode,Kozhikode,11.3131,75.9421
673601,Vellalasseri,Kozhikode,Kozhikode,11.3131,75.9421
673602,Kumaranellur,Kozhikode,Kozhikode,11.4848,75.8344
673586,Puduppadi,Kozhikode,Kozhikode,11.5,75.9667
673602,Kodiyathur,Kozhikode,Kozhikode,11.2818,75.9867
673602,Chennamangallur,Kozhikode,Kozhikode,11.2956,75.9756
673602,Mysore Mala,Kozhikode,Kozhikode,11.1215,76.0029
673602,Pannicode,Kozhikode,Kozhikode,11.1215,76.0029
673602,Mokkam,Kozhikode,Kozhikode,11.1215,76.0029
673602,Karasseri,Kozhikode,Kozhikode,11.1215,76.0029
673602,Manasseri,Kozhikode,Kozhikode,11.1215,76.0029
673602,NellikaParamba,Kozhikode,Kozhikode,11.1215,76.0029
673603,Anakampoyil,Kozhikode,Kozhikode,11.3556,76.0029
673602,Alli,Kozhikode,Kozhikode,11.1215,76.0029
673603,Tiruvambadi,Kozhikode,Kozhikode,11.3556,76.0029
673603,Thambalamanna,Kozhikode,Kozhikode,11.3556,76.0029
673603,MuthappanPuzha,Kozhikode,Kozhikode,11.3556,76.0029
673603,PulluramPara,Kozhikode,Kozhikode,11.3556,76.0029
673603,Ponnamkayam,Kozhikode,Kozhikode,11.3556,76.0029
673604,Kakkatampoyil,Kozhikode,Kozhikode,11.2244,75.9826
673603,Punnakkal,Kozhikode,Kozhikode,11.3556,76.0029
673604,Kuliramutty,Kozhikode,Kozhikode,11.2244,75.9826
673604,Poovaranthod,Kozhikode,Kozhikode,11.2244,75.9826
673604,Kutaranni,Kozhikode,Kozhikode,11.2244,75.9826
673604,ManhaKadavu,Kozhikode,Kozhikode,11.2244,75.9826
673604,KoombaraBazar,Kozhikode,Kozhikode,11.2244,75.9826
673611,Morikkara,Kozhikode,Kozhikode,11.3151,75.7913
673611,Makkada,Kozhikode,Kozhikode,11.3252,75.7851
673604,Koombara,Kozhikode,Kozhikode,11.2244,75.9826
673611,Kizhakkumuri,Kozhikode,Kozhikode,11.3255,75.8038
673611,Kuruvattur,Kozhikode,Kozhikode,11.3361,75.8351
673611,Kakkoti,Kozhikode,Kozhikode,11.3255,75.8038
673612,Balusseri,Kozhikode,Quilandy,11.4474,75.8294
673612,Kokkallur,Kozhikode,Koyilandi,11.4455,75.7892
673612,VattoliBazar,Kozhikode,Quilandy,11.4484,75.8301
673612,Eramangalam,Kozhikode,Quilandy,11.4305,75.7904
673612,Kinalur,Kozhikode,Koyilandi,11.471,75.8643
673612,Karumala,Kozhikode,Koyilandi,11.4474,75.8774
673612,Thuruthiyad,Kozhikode,Quilandy,11.4484,75.8301
673612,PanangadQdi,Kozhikode,Koyilandi,11.4484,75.8301
673612,Kariyathankavu,Kozhikode,Quilandy,11.4484,75.8301
673613,Pavandur,Kozhikode,Kozhikode,11.3848,75.8041
673612,Kannadipoil,Kozhikode,Quilandy,11.4484,75.8301
673613,Kakkur,Kozhikode,Kozhikode,11.404,75.8136
673613,Nanminda,Kozhikode,Kozhikode,11.4233,75.8231
673614,Avitanallur,Kozhikode,Koyilandi,11.4945,75.816
673614,Mannankavu,Kozhikode,Quilandy,11.4757,75.7416
673614,Naduvannur,Kozhikode,Koyilandi,11.4877,75.7751
673614,Kavil,Kozhikode,Quilandy,11.4838,75.757
673611,Palath,Kozhikode,Kozhikode,11.3255,75.8038
673614,Tiruvode,Kozhikode,Quilandy,11.4878,75.7743
673614,Kottur,Kozhikode,Koyilandi,11.4971,75.7818
673614,Karuvannur,Kozhikode,Quilandy,11.4878,75.7743
673614,Nochat,Kozhikode,Quilandy,11.4878,75.7743
673614,Vakayad,Kozhikode,Quilandy,11.4878,75.7743
673616,KannanKara,Kozhikode,Kozhikode,11.431,75.8041
673616,Chelannur,Kozhikode,Kozhikode,11.431,75.8041
673616,Edakkara,Quilandy,Kozhikode,11.431,75.8041
673614,Punath,Kozhikode,Quilandy,11.4878,75.7743
673616,Irivallur,Kozhikode,Kozhikode,11.431,75.8041
673620,Kuruvangad,Kozhikode,Koyilandi,11.4482,75.7152
673614,Moolad,Kozhikode,Quilandy,11.4878,75.7743
673620,Urallur,Kozhikode,Quilandy,11.4828,75.7241
673620,Peruvattur,Kozhikode,Koyilandi,11.4595,75.6997
673620,Arikulam,Kozhikode,Koyilandi,11.4637,75.7139
673620,Naduvathur,Kozhikode,Quilandy,11.4637,75.7139
673620,Quilandibazar,Kozhikode,Koyilandi,11.4637,75.7139
673631,Feroke,Kozhikode,Kozhikode,11.1799,75.8414
673631,FerokePettah,Kozhikode,Kozhikode,11.1799,75.8414
673631,Karuvanthuruthy,Kozhikode,Kozhikode,11.1799,75.8414
673632,FarookCollege,Kozhikode,Kozhikode,11.2002,75.867
673620,Naderi,Kozhikode,Quilandy,11.4641,75.7166
673633,Ramanattukara,Kozhikode,Kozhikode,11.178,75.8689
673655,Cheruvannur,Kozhikode,Kozhikode,11.5663,75.7011
673633,Vaidyarangadi,Kozhikode,Kozhikode,11.178,75.8689
673631,Perumukham,Kozhikode,Kozhikode,11.1799,75.8414
673661,Mavoor,Kozhikode,Kozhikode,11.2667,75.9167
673661,KanniParamba,Kozhikode,Kozhikode,11.4709,76.0049
673655,Kolathara,Kozhikode,Kozhikode,11.5663,75.7011
673661,Kayal,Kozhikode,Kozhikode,11.4709,76.0049
673661,Cherooppa,Kozhikode,Kozhikode,11.4709,76.0049
673314,Vallikkunnu,Malappuram,Tirurangadi,11.1333,75.8333
673314,VallikkunnuNorth,Malappuram,Tirurangadi,11.1333,75.8333
673661,Pazhur,Kozhikode,Kozhikode,11.4709,76.0049
673314,Kadalundinagaram,Malappuram,Tirurangadi,11.1333,75.8333
673632,KaradParamba,Malappuram,Ernad,11.2002,75.867
673632,Azhinjilam,Malappuram,Ernad,11.2002,75.867
673661,Cheruvadi,Kozhikode,Kozhikode,11.4848,75.8344
673633,PuducodeFeroke,Malappuram,Eranad,11.178,75.8689
673634,Pallikkal,Malappuram,Tirurangadi,11.1321,76.1558
673633,Vazhayur,Malappuram,Ernad,11.178,75.8689
673633,VazhayurEast,Malappuram,Ernad,11.178,75.8689
673634,Pulliparamba,Malappuram,Tirurangadi,10.7379,76.2518
673634,Kolakkattuchali,Malappuram,Tirurangadi,10.7379,76.2518
673636,Tenhipalam,Malappuram,Tirurangadi,11.2333,76.0375
673635,CalicutUniversity,Malappuram,Tirurangadi,11.2333,76.0375
673634,Chelembra,Malappuram,Tirurangadi,10.7379,76.2518
673636,Chenakkalangadi,Malappuram,Tirurangadi,11.2333,76.0375
673636,Puthur-pallikkal,Malappuram,Tirurangadi,11.2333,76.0375
673637,Andiyoorkunnu,Malappuram,Ernad,11.6978,76.1702
673637,Kannamvettikavu,Malappuram,Ernad,11.6978,76.1702
673637,Ayikkarapadi,Malappuram,Ernad,11.6978,76.1702
673637,Valiyaparamba,Malappuram,Ernad,11.6978,76.1702
673638,Peruvallur,Malappuram,Tirurangadi,11.1048,75.9327
673638,Kondotti,Malappuram,Ernad,11.1423,75.9657
673638,Karippur,Malappuram,Tirurangadi,11.1321,76.1558
673638,Arimbra,Malappuram,Ernad,11.1198,76.0257
673638,Melangadi,Malappuram,Ernad,11.2727,76.056
673638,Nediyirippu,Malappuram,Ernad,11.2727,76.056
673638,Muthuparamba,Malappuram,Ernad,11.2727,76.056
673638,Olavattur,Malappuram,Ernad,11.2727,76.056
673638,Thurakkal,Malappuram,Ernad,11.2727,76.056
673638,Muthuvallur,Malappuram,Ernad,11.2727,76.056
673638,Kumminiparamba,Malappuram,Tirurangadi,11.2727,76.056
673639,Urangattiri,Malappuram,Ernad,11.2315,76.0918
673639,Vettilappara,Malappuram,Ernad,11.2685,76.0869
673638,Chirayil,Malappuram,Ernad,11.2727,76.056
673637,Pulikkal,Malappuram,Ernad,11.1321,76.1558
673639,Poovathikkal,Malappuram,Ernad,11.2372,76.0659
673639,Areacode,Malappuram,Ernad,11.2372,76.0659
673639,Peruparambaugrapuram,Malappuram,Ernad,11.2372,76.0659
673639,Kavanur,Malappuram,Ernad,11.1961,76.0604
673639,Iruvetti,Malappuram,Ernad,11.2372,76.0659
673639,Kizhuparamba,Malappuram,Ernad,11.2526,76.0244
673639,Chemmarakkattur,Malappuram,Ernad,11.2372,76.0659
673639,Thottilangadi,Malappuram,Ernad,11.2372,76.0659
673639,Thottumukkam,Malappuram,Ernad,11.2372,76.0659
673639,Valillapuzha,Malappuram,Ernad,11.2372,76.0659
673640,Vazhakkad,Malappuram,Ernad,11.246,75.9552
673639,Panampilavu,Malappuram,Ernad,11.2372,76.0659
673640,Karumarakkad,Malappuram,Ernad,11.246,75.9552
673641,Palakkad,Malappuram,Ernad,11.1885,76.0108
673641,Kuzhimanna,Malappuram,Ernad,11.1663,76.0081
673641,Tavanurferoke,Malappuram,Ernad,11.1885,76.0108
673641,Akkaparamba,Malappuram,Ernad,11.1885,76.0108
673641,Vilayil,Malappuram,Ernad,11.2107,76.0135
673641,Trippanachi,Malappuram,Ernad,11.1885,76.0108
673642,Morayur,Malappuram,Ernad,11.134,76.0174
673639,Maithra,Malappuram,Ernad,11.2372,76.0659
673642,Valluvambram,Malappuram,Ernad,11.1263,76.0456
673642,Mongam,Malappuram,Ernad,11.1341,76.0346
673641,Puliyakkode,Malappuram,Ernad,11.1885,76.0108
673642,Olukur,Malappuram,Ernad,11.1357,76.0365
673642,Olamathil,Malappuram,Ernad,11.1484,76.0483
673645,Mundakkal,Malappuram,Ernad,11.1321,76.1558
673645,Cheruvayur,Malappuram,Ernad,11.2806,75.8895
673647,CalicutAirport,Malappuram,Tirurangadi,11.1808,76.0015
676101,Tirur East Bazar,Malappuram,Tirur,10.701,76.0214
673645,Omanur,Malappuram,Ernad,11.2806,75.8895
673645,Chikkode,Malappuram,Ernad,11.2806,75.8895
676102,BettathPudiangadi,Malappuram,Tirur,10.0328,76.2846
676102,Vengalur,Malappuram,Tirur,10.8873,75.9527
676101,Tirur,Malappuram,Tirur,10.701,76.0214
676102,Alathiyur,Malappuram,Tirur,10.0328,76.2846
676102,Puduppalli,Malappuram,Tirur,11.1321,76.1558
676102,Poyilisseri,Malappuram,Tirur,10.0328,76.2846
676102,Chamravattom,Malappuram,Tirur,10.0328,76.2846
676102,Vettom-pallippuram,Malappuram,Tirur,10.0328,76.2846
676102,Purathur,Malappuram,Tirur,10.0328,76.2846
676103,Thalakkadathur,Malappuram,Tirur,10.922,75.96
676104,Trikkandiyur,Malappuram,NA,10.909,75.9202
676103,Iringavur,Malappuram,Tirur,10.922,75.96
676105,Pachattiri,Malappuram,Tirur,10.8899,75.923
676105,Thekkummuri,Malappuram,Tirur,10.8899,75.923
676105,Mangattiri,Malappuram,Tirur,10.8899,75.923
676106,Ponmundam,Malappuram,Tirur,10.9536,75.9468
676106,Cheriyamundam,Malappuram,Tirur,10.9476,75.9564
676106,Athrisseri,Malappuram,Tirur,10.9506,75.9516
676107,PookayilBazar,Malappuram,Tirur,10.701,76.0214
676102,Vettom,Malappuram,Tirur,10.0328,76.2846
676106,Vellachal,Malappuram,Tirur,10.9506,75.9516
676108,Triprangode,Malappuram,Tirur,10.701,76.0214
676109,Niramaruthur,Malappuram,Tirur,10.9204,75.8952
676108,Codacal,Malappuram,Tirur,10.701,76.0214
676121,ManjeriBazar,Malappuram,Ernad,11.1496,76.132
676121,Manjerikla,Malappuram,Ernad,11.1496,76.132
676122,Nellikuth,Malappuram,Ernad,11.1333,76.142
676122,Elankur,Malappuram,Ernad,11.1624,76.1828
676122,Payyanad,Malappuram,Ernad,11.1161,76.1556
676122,Narukara,Malappuram,Ernad,11.1215,76.0876
676122,Vakkethodi,Malappuram,Ernad,11.1333,76.142
676122,Pullancheri,Malappuram,Ernad,11.1333,76.142
676122,Pappinippara,Malappuram,Ernad,11.1333,76.142
676122,ManjeriCollege,Malappuram,Ernad,11.1333,76.142
676123,Karuvambram,Malappuram,Manjeri,11.1274,76.1064
676123,Amayur,Malappuram,Ernad,11.1698,76.0873
676123,Pathiriyal,Malappuram,Nilambur,11.1659,76.1221
676123,Karakkunnu,Malappuram,Ernad,11.1659,76.1221
676123,Tiruvali,Malappuram,Nilambur,11.2005,76.1726
676123,Karuvambram   west,Malappuram,Ernad,11.1659,76.1221
676123,Trikkalangode,Malappuram,Ernad,11.1659,76.1221
676123,Pulpatta,Malappuram,Ernad,11.1659,76.1221
676123,Pathappiriyam,Malappuram,Ernad,11.1659,76.1221
676123,Manhappatta,Malappuram,Ernad,11.1659,76.1221
676123,Koomankulam,Malappuram,Ernad,11.1659,76.1221
676122,Mariyad,Malappuram,Ernad,11.1333,76.142
676301,Vyrancode,Malappuram,Tirur,11.0775,75.9094
676301,Kurumbathur,Malappuram,Tirur,11.0775,75.9094
676301,Ananthavur,Malappuram,Tirur,11.0775,75.9094
676302,Puthiyakadappuram,Malappuram,Tirur,10.9393,75.8995
676301,Athavanad,Malappuram,Tirur,11.0775,75.9094
676302,Pariyapuram,Malappuram,Tirur,10.8911,75.908
676302,Tanur Nagaram,Malappuram,Tirur,10.9393,75.8995
676302,Panangattur,Malappuram,Tirur,10.9875,75.8909
676303,Parpanangadi,Malappuram,Tirurangadi,11.0775,75.9094
676301,Tirunavaya,Malappuram,Tirur,11.0775,75.9094
676303,Ullanam,Malappuram,Tirurangadi,11.0775,75.9094
676303,UllanamNorth,Malappuram,Tirurangadi,11.0775,75.9094
676303,Anjapura,Malappuram,Tirurangadi,11.0775,75.9094
676304,Valiyora,Malappuram,Tirurangadi,11.0333,75.9167
676304,Kannamangalam,Malappuram,Tirurangadi,11.1321,76.1558
676304,Vengara MLP,Malappuram,Tirurangadi,11.1808,75.8814
676304,Iringallur,Malappuram,Tirurangadi,11.1808,75.8814
676304,Cherur,Malappuram,Tirurangadi,11.1321,76.1558
676304,Kannattipadi,Malappuram,Tirurangadi,11.1808,75.8814
676305,Kannamangalam   west,Malappuram,Tirurangadi,11.0775,75.9094
676305,AbdurahimanNagar,Malappuram,Tirurangadi,11.0775,75.9094
676302,TanurMBR,Malappuram,Tirur,10.9393,75.8995
676305,KutturNorth,Malappuram,Tirurangadi,11.0775,75.9094
676306,Kakkad,Malappuram,Tirurangadi,11.1321,76.1558
676306,Olakara,Malappuram,Tirurangadi,11.1,75.9167
676306,Tirurangadi,Malappuram,Tirurangadi,11.0432,75.9234
676306,TirurangadiBazar,Malappuram,Tirurangadi,11.1461,75.9449
676303,Neduva,Malappuram,Tirurangadi,11.0775,75.9094
676306,Kooriyad,Malappuram,Tirurangadi,11.1461,75.9449
676306,Cherumukku,Malappuram,Tirurangadi,11.1461,75.9449
676306,Pantarangadi,Malappuram,Tirurangadi,11.1461,75.9449
676307,Ozhur,Malappuram,Tirur,10.9645,75.9067
676306,Mampuram,Malappuram,Tirurangadi,11.1461,75.9449
676307,Keraladheeswarapuram,Malappuram,Tirur,10.958,75.9081
676307,Meenadathur,Malappuram,Tirur,10.958,75.9081
676309,Kodinhi,Malappuram,Tirurangadi,11.0775,75.9094
676311,Mooniyur,Malappuram,Tirurangadi,11.0698,75.9093
676311,MoonniyurSouth,Malappuram,Tirurangadi,11.0698,75.9093
676317,VelimukkuSouth,Malappuram,Tirurangadi,11.0698,75.9093
676317,Parambilpeedika,Malappuram,Tirurangadi,11.0698,75.9093
676312,Ariyallur,Malappuram,Tirurangadi,11.0698,75.9093
676319,Kotakkad,Malappuram,Tirurangadi,11.0698,75.9093
676317,Velimukku,Malappuram,Tirurangadi,11.0698,75.9093
676319,Chettipadi,Malappuram,Tirurangadi,11.0698,75.9093
676320,Tayyalingal,Malappuram,Tirurangadi,10.9921,75.908
676307,Tanalur,Malappuram,Tirur,10.9515,75.9096
676320,Nannambra,Malappuram,Tirurangadi,10.9921,75.908
676501,Kuttippala,Malappuram,Tirur,10.7707,76.0382
676501,Klari,Malappuram,Tirur,10.9855,75.9679
676501,Puthuparamba,Malappuram,Tirurangadi,10.8781,76.003
676501,Edarikode,Malappuram,Tirurangadi,10.8781,76.003
676502,Vakkad,Malappuram,Tirur,11.0128,76.0669
676502,Paravanna,Malappuram,Tirur,11.0128,76.0669
676503,Puthurkottakkal,Malappuram,Tirurangadi,11.05,76.036
676503,Chappanangadi,Malappuram,Tirur,10.999,76.0577
676503,Parappur,Malappuram,Tirur,11.2094,76.0034
676320,Omachapuzha,Malappuram,Tirur,10.9921,75.908
676503,Kottakkal,Malappuram,Tirur,11.0009,76.0062
676503,Chengottur,Malappuram,Tirur,10.9908,76.0768
676503,Kuttippuram-kottakkal,Malappuram,Tirur,11.05,76.036
676503,Pandamangalam,Malappuram,Tirur,11.05,76.036
676504,Chattipparamba,Malappuram,Perinthalmanna,11.0128,76.0669
676504,Kodur-malabar,Malappuram,Perintalmanna,11.0128,76.0669
676505,MalappuramCivilStation,Malappuram,Ernad,11.0128,76.0669
676503,Indianur,Malappuram,Tirur,11.05,76.036
676505,Malappuram,Malappuram,Ernad,11.0128,76.0669
676506,Kottilangadi,Malappuram,Perintalmanna,11.0103,76.1043
676507,Makkaraparamba,Malappuram,Perinthalmanna,11.0137,76.1321
676507,Vattalur,Malappuram,Perinthalmanna,11.0028,76.1123
676506,Padinhattumuri,Malappuram,Perinthalmanna,11.0103,76.1043
676508,Valakolam,Malappuram,Tirurangadi,11.0128,76.0669
676506,Pazhamallur,Malappuram,Perinthalmanna,11.0103,76.1043
676508,Chullippara,Malappuram,Tirurangadi,11.0128,76.0669
676507,Perinthattiri,Malappuram,Perinthalmanna,11.0083,76.1222
676508,Venniyur,Malappuram,Tirurangadi,11.0128,76.0669
676509,Irumbuzhi,Malappuram,Ernad,11.0785,76.1184
